"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
17056948,"2015-03-25 10:27:30","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","5600 KATRINA AVE, PALMDALE, CA 93550","5600 KATRINA AVE","PALMDALE","93550",6553110.8080046633,2028005.2475809255,"915-04199-2607","2607","04199","CA01900W9","PALMDALE","N"
17056987,"2015-03-25 09:10:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","10100 BOGUE ST, TEMPLE CITY, CA 91780","10100 BOGUE ST","TEMPLE CITY","91780",6547311.7956102137,1860096.2753760151,"915-03682-0523","0523","03682","CA0190005","TEMPLE","N"
17056404,"2015-03-24 16:00:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","13600 DALMATION AVE, LA MIRADA, CA 90638","13600 DALMATION AVE","LA MIRADA","90638",6558219.090564861,1788601.4433524895,"915-03896-0463","0463","03896","CA0190004","NORWALK","N"
17066654,"2015-03-24 14:30:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","1400 W CYPRESS ST, SAN DIMAS, CA 91773","1400 W CYPRESS ST","SAN DIMAS","91773",6611202.2840883294,1857473.5735556574,"915-01528-0816","0816","01528","CA0190008","SAN DIMAS","N"
17056622,"2015-03-24 13:07:30","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","24600 FARROW DR, VALENCIA, CA","24600 FARROW DR","VALENCIA",,6391409.2374959961,1961120.9204892076,"915-03966-0623","0623","03966","CA0190006","SANTA CLARITA VALLEY","N"
17056521,"2015-03-24 11:00:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","3200 CHARLOTTE AVE, ROSEMEAD, CA 91770","3200 CHARLOTTE AVE","ROSEMEAD","91770",6535042.7765140617,1846646.520531646,"915-03639-0533","0533","03639","CA0190005","TEMPLE","N"
17055650,"2015-03-23 15:00:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","4500 ARLINGTON AVE, LYNWOOD, CA 90262","4500 ARLINGTON AVE","LYNWOOD","90262",6503372.3801125567,1788590.3370145371,"915-03976-2118","2118","03976","CA01900V3","CENTURY","N"
17056550,"2015-03-23 13:30:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","1700 BURKETT RD, SOUTH EL MONTE, CA 91733","1700 BURKETT RD","SOUTH EL MONTE","91733",6552710.3333297316,1836826.3332629914,"915-03643-0562","0562","03643","CA0190005","TEMPLE","N"
17055174,"2015-03-23 12:45:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","300 E POPPYFIELDS DR, ALTADENA, CA 91001","300 E POPPYFIELDS DR","ALTADENA","91001",6519480.0749010071,1893831.1916461627,"915-00637-0773","0773","00637","CA0190007","ALTADENA","N"
17054563,"2015-03-22 15:30:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","2100 W 240TH ST, LOMITA, CA 90717","2100 W 240TH ST","LOMITA","90717",6464575.4440796385,1752355.8754178591,"915-01107-1710","1710","01107","CA0190017","LOMITA","N"
17055083,"2015-03-22 15:00:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","11400 MILANO AVE, NORWALK, CA","11400 MILANO AVE","NORWALK",,6535482.8311286569,1796133.7726404159,"915-03836-0452","0452","03836","CA0190004","NORWALK","N"
17054431,"2015-03-22 13:50:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","7800 HERSHEY ST, ROSEMEAD, CA 91770","7800 HERSHEY ST","ROSEMEAD","91770",6532001.3140322044,1847403.4528509476,"915-03550-0532","0532","03550","CA0190005","TEMPLE","N"
17053840,"2015-03-21 17:15:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","800 WINDWOOD RD, DIAMOND BAR, CA 91765","800 WINDWOOD RD","DIAMOND BAR","91765",6608294.3290439425,1824260.8933566704,"915-02037-2928","2928","02037","CA0190020","WALNUT","N"
17054028,"2015-03-21 16:20:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","20700 LYCOMING ST, DIAMOND BAR, CA 91765","20700 LYCOMING ST","DIAMOND BAR","91765",6606675.485012413,1823565.2500567313,"915-02044-2928","2928","02044","CA0190020","WALNUT","N"
17052912,"2015-03-20 16:42:13","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","12500 CHESHIRE ST, NORWALK, CA","12500 CHESHIRE ST","NORWALK",,6541796.4507922791,1782801.3761281488,"015-03735-0456","0456","03735","CA0190004","NORWALK","N"
17053063,"2015-03-20 10:22:30","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","9400 DE ADALENA ST, ROSEMEAD, CA 91770","9400 DE ADALENA ST","ROSEMEAD","91770",6542407.6260366626,1850474.681951802,"915-03490-0531","0531","03490","CA0190005","TEMPLE","N"
17052379,"2015-03-20 09:15:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","9400 HARVARD ST, BELLFLOWER, CA 90706","9400 HARVARD ST","BELLFLOWER","90706",6521092.0419673407,1781738.9919624459,"915-05647-1334","1334","05647","CA0190013","LAKEWOOD","N"
17052101,"2015-03-19 18:30:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","44800 ELM AVE, LANCASTER, CA","44800 ELM AVE","LANCASTER",,6519025.0358499298,2075867.9467330265,"915-04893-1122","1122","04893","CA0190024","LANCASTER","N"
17055586,"2015-03-19 14:15:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","44700 GADSDEN AVE, LANCASTER, CA 93534","44700 GADSDEN AVE","LANCASTER","93534",6518002.1840069043,2075321.6520117705,"915-05164-1122","1122","05164","CA0190024","LANCASTER","N"
17051645,"2015-03-19 12:15:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","4500 BELITA LN, LA CANADA, CA 91011","4500 BELITA LN","LA CANADA","91011",6507082.7204365293,1894013.1940372169,"915-00508-1262","1262","00508","CA0190012","CRESCENTA VALLEY","N"
17051786,"2015-03-19 12:00:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","2200 OTTERBEIN AVE, ROWLAND HEIGHTS, CA 91748","2200 OTTERBEIN AVE","ROWLAND HEIGHTS","91748",6596287.24122319,1814378.2805745122,"915-01989-2935","2935","01989","CA0190020","WALNUT","N"
17051668,"2015-03-19 11:45:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","8800 BEVERLY RD, PICO RIVERA, CA 90660","8800 BEVERLY RD","PICO RIVERA","90660",6536101.4057350466,1825460.1772583902,"915-02263-1510","1510","02263","CA0190015","PICO RIVERA","N"
17052094,"2015-03-19 11:10:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","400 E AVENUE Q-7, PALMDALE, CA 93550","400 E AVENUE Q-7","PALMDALE","93550",6525289.2476904774,2036120.8355547476,"915-03981-2611","2611","03981","CA01900W9","PALMDALE","N"
17051581,"2015-03-19 10:27:30","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","37700 33RD ST E, PALMDALE, CA","37700 33RD ST E","PALMDALE",,6540646.0236461284,2029398.4816490388,"915-03955-2608","2608","03955","CA01900W9","PALMDALE","N"
17052130,"2015-03-19 10:15:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","9700 FLOWER ST, BELLFLOWER, CA 90706","9700 FLOWER ST","BELLFLOWER","90706",6523155.0750209438,1779374.6897699824,"915-05633-1334","1334","05633","CA0190013","LAKEWOOD","N"
17051695,"2015-03-19 09:00:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","9300 FAYWOOD ST, BELLFLOWER, CA 90706","9300 FAYWOOD ST","BELLFLOWER","90706",6520731.5182787133,1785400.858080189,"915-05592-1332","1332","05592","CA0190013","LAKEWOOD","N"
17066918,"2015-03-18 17:04:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","3500 E AVENUE R-10, PALMDALE, CA","3500 E AVENUE R-10","PALMDALE",,6541790.9520661356,2027502.4339904736,"915-04680-2608","2608","04680","CA01900W9","PALMDALE","N"
17052105,"2015-03-18 10:30:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","21000 PACIFIC COAST HWY, MALIBU, CA 90265","21000 PACIFIC COAST HWY","MALIBU","90265",6369585.4943853859,1836468.0653944206,"915-01560-1017","1017","01560","CA0190022","MALIBU/LOST HILLS","N"
17050003,"2015-03-18 06:30:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","8000 CROCKETT BLVD, LOS ANGELES, CA 90001","8000 CROCKETT BLVD","LOS ANGELES","90001",6489903.4477802273,1810044.1819063551,"915-03671-2175","2175","03671","CA01900V3","CENTURY","N"
17049567,"2015-03-17 16:39:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","9000 RENDALIA ST, BELLFLOWER, CA 90706","9000 RENDALIA ST","BELLFLOWER","90706",6518457.0216571949,1782589.9943784333,"015-05427-1332","1332","05427","CA0190013","LAKEWOOD","N"
17050574,"2015-03-17 15:22:30","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","37800 CARDIFF ST, PALMDALE, CA 93550","37800 CARDIFF ST","PALMDALE","93550",6534314.004750181,2029663.3721165368,"915-03907-2608","2608","03907","CA01900W9","PALMDALE","N"
17049841,"2015-03-17 15:00:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","15800 LAS VECINAS DR, LA PUENTE, CA 91744","15800 LAS VECINAS DR","LA PUENTE","91744",6576768.6553035267,1831280.5685120621,"915-03172-1434","1434","03172","CA0190014","INDUSTRY","N"
17072155,"2015-04-09 14:15:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","1500 RUBY CT, DIAMOND BAR, CA 91765","1500 RUBY CT","DIAMOND BAR","91765",6609053.0443660282,1819412.1465872161,"915-02503-2928","2928","02503","CA0190020","WALNUT","N"
17071092,"2015-04-08 14:55:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","600 GOLDEN PRADOS DR, DIAMOND BAR, CA 91765","600 GOLDEN PRADOS DR","DIAMOND BAR","91765",6617732.9196900427,1826909.4487173965,"915-02480-2922","2922","02480","CA0190020","WALNUT","N"
17069319,"2015-04-07 06:47:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","15900 COLORADO AVE, PARAMOUNT, CA 90723","15900 COLORADO AVE","PARAMOUNT","90723",6512644.9587330529,1782031.1881549286,"915-06806-1368","1368","06806","CA0190013","LAKEWOOD","N"
17068723,"2015-04-06 12:40:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","8300 FOUNTAIN AVE, WEST HOLLYWOOD, CA","8300 FOUNTAIN AVE","WEST HOLLYWOOD",,6449304.2362003569,1856770.6145000206,"915-01738-0975","0975","01738","CA0190009","WEST HOLLYWOOD","N"
17064717,"2015-04-01 13:30:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","15900 SHARONHILL DR, WHITTIER, CA","15900 SHARONHILL DR","WHITTIER",,6564672.2131829485,1796293.3650002955,"915-04288-0497","0497","04288","CA0190004","NORWALK","N"
17063082,"2015-03-31 12:30:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","15300 BELLFLOWER BLVD, BELLFLOWER, CA 90706","15300 BELLFLOWER BLVD","BELLFLOWER","90706",6523455.7083453238,1783838.2875220231,"915-06357-1332","1332","06357","CA0190013","LAKEWOOD","N"
17063612,"2015-03-31 12:22:30","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","3300 E AVENUE S-3, PALMDALE, CA 93550","3300 E AVENUE S-3","PALMDALE","93550",6541051.5163123216,2024588.0138596564,"915-04533-2603","2603","04533","CA01900W9","PALMDALE","N"
17062882,"2015-03-31 10:15:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","5700 MADRID CT, PALMDALE, CA","5700 MADRID CT","PALMDALE",,6553351.1663074465,2030388.271633913,"915-04487-2607","2607","04487","CA01900W9","PALMDALE","N"
17061474,"2015-03-29 17:50:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","11100 ROSECRANS AVE, NORWALK, CA","11100 ROSECRANS AVE","NORWALK",,6532325.248889151,1786672.9693184106,"915-04125-0453","0453","04125","CA0190004","NORWALK","N"
17061274,"2015-03-28 17:11:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","13900 FAUST AVE, BELLFLOWER, CA 90706","13900 FAUST AVE","BELLFLOWER","90706",6526808.4341147235,1787672.9344446722,"915-06225-1331","1331","06225","CA0190013","LAKEWOOD","N"
17062787,"2015-03-27 17:30:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","3114 VIRGINIA ST, LYNWOOD, CA","3114 VIRGINIA ST","LYNWOOD",,6495568.4003435364,1794175.7649828114,"915-04322-2116","2116","04322","CA01900V3","CENTURY","N"
17057329,"2015-03-25 16:10:35","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","5500 SAMANTHA AVE, LAKEWOOD, CA","5500 SAMANTHA AVE","LAKEWOOD",,6515675.4940329371,1769851.5017665983,"915-05975-1320","1320","05975","CA0190013","LAKEWOOD","N"
17056714,"2015-03-25 12:37:30","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","18000 ANNES CIR, CANYON COUNTRY, CA 91351","18000 ANNES CIR","CANYON COUNTRY","91351",6425412.5501279738,1972106.9465858722,"915-03974-0633","0633","03974","CA0190006","SANTA CLARITA VALLEY","N"
17055358,"2015-03-23 15:00:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","1800 E IVESBROOK ST, LANCASTER, CA","1800 E IVESBROOK ST","LANCASTER",,6532744.2749594618,2078551.8725250522,"915-05128-1135","1135","05128","CA0190024","LANCASTER","N"
17053898,"2015-03-21 13:05:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","37900 30TH ST E, PALMDALE, CA 93550","37900 30TH ST E","PALMDALE","93550",6538717.4363446888,2030416.5210120366,"915-04065-2608","2608","04065","CA01900W9","PALMDALE","N"
17050875,"2015-03-18 17:00:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","25000 WALNUT ST, NEWHALL, CA","25000 WALNUT ST","NEWHALL",,6399624.3479645411,1964704.4974816607,"915-03683-0625","0625","03683","CA0190006","SANTA CLARITA VALLEY","N"
17052739,"2015-03-16 11:00:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","1200 CEDON, VALINDA, CA","1200 CEDON","VALINDA",,6583540.0847506886,1836971.7228487858,"915-03295-1440","1440","03295","CA0190014","INDUSTRY","N"
17075596,"2015-04-13 06:20:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","16600 S MURIEL AVE, COMPTON, CA 90221","16600 S MURIEL AVE","COMPTON","90221",6500706.3554077595,1779823.6525931442,"915-04567-2853","2853","04567","CA0190042","COMPTON","N"
17075435,"2015-04-13 00:00:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","900 W ROSECRANS AVE, COMPTON, CA 90220","900 W ROSECRANS AVE","COMPTON","90220",6488762.0049462393,1787263.3741452612,"915-04557-2811","2811","04557","CA0190042","COMPTON","N"
17075023,"2015-04-11 04:15:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","600 E PINE ST, COMPTON, CA","600 E PINE ST","COMPTON",,6495647.8880398478,1790115.1310518857,"915-04530-2823","2823","04530","CA0190042","COMPTON","N"
17076101,"2015-04-11 01:00:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","2200 PRIMROSE AVE, MONROVIA, CA 91016","2200 PRIMROSE AVE","MONROVIA","91016",6560621.7004270563,1867165.9222468385,"915-04513-0582","0582","04513","CA0190005","TEMPLE","N"
17073637,"2015-04-10 19:31:30","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","1500 SILVER LN, DIAMOND BAR, CA 91765","1500 SILVER LN","DIAMOND BAR","91765",6608148.6808546912,1819726.3702038086,"915-02535-2928","2928","02535","CA0190020","WALNUT","N"
17074804,"2015-04-10 14:30:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","27100 CROSSGLADE AVE, CANYON COUNTRY, CA","27100 CROSSGLADE AVE","CANYON COUNTRY",,6420242.2095433958,1972804.7607937811,"915-04863-0612","0612","04863","CA0190006","SANTA CLARITA VALLEY","N"
17073885,"2015-04-10 12:47:30","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","13000 STANFORD AVE, LOS ANGELES, CA 90059","13000 STANFORD AVE","LOS ANGELES","90059",6482073.6360468874,1791227.5818766865,"915-04815-2142","2142","04815","CA01900V3","CENTURY","N"
17075976,"2015-04-10 02:00:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","17700 S AVALON BLVD, CARSON, CA 90745","17700 S AVALON BLVD","CARSON","90745",6480472.261359429,1774270.9531863485,"915-03809-1614","1614","03809","CA0190016","CARSON","N"
17072489,"2015-04-09 16:05:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","12500 OAK ST, LYNWOOD, CA 90262","12500 OAK ST","LYNWOOD","90262",6497737.820064621,1791056.9345649069,"915-04751-2116","2116","04751","CA01900V3","CENTURY","N"
17072958,"2015-04-09 02:30:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","3000 TUNA CANYON RD, TOPANGA, CA","3000 TUNA CANYON RD","TOPANGA",,6374512.5571702551,1845477.3743015251,"915-02046-1033","1033","02046","CA0190022","MALIBU/LOST HILLS","N"
17071327,"2015-04-08 05:30:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","43300 SIERRA HWY, LANCASTER, CA","43300 SIERRA HWY","LANCASTER",,6521728.1828082176,2066170.1431536742,"915-06059-1124","1124","06059","CA0190024","LANCASTER","N"
17074131,"2015-04-08 00:45:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","1500 ADSON PL, SOUTH EL MONTE, CA 91733","1500 ADSON PL","SOUTH EL MONTE","91733",6551098.7846378377,1836605.9622853096,"915-04419-0562","0562","04419","CA0190005","TEMPLE","N"
17070187,"2015-04-07 23:30:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","12600 PARK ST, CERRITOS, CA 90703","12600 PARK ST","CERRITOS","90703",6542562.9990769774,1777931.2537413482,"915-01353-2318","2318","01353","CA01900R7","CERRITOS","N"
17074297,"2015-04-07 20:30:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","800 W 130TH ST, COMPTON, CA 90222","800 W 130TH ST","COMPTON","90222",6489047.0756262681,1791277.2337404741,"915-04488-2812","2812","04488","CA0190042","COMPTON","N"
17074227,"2015-04-07 16:00:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","3000 NORSEWOOD DR, ROWLAND HEIGHTS, CA 91748","3000 NORSEWOOD DR","ROWLAND HEIGHTS","91748",6594049.8041112665,1810411.4260370331,"915-02557-2933","2933","02557","CA0190020","WALNUT","N"
17070059,"2015-04-07 15:00:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","1700 PIERMONT DR, HACIENDA HEIGHTS, CA","1700 PIERMONT DR","HACIENDA HEIGHTS",,6575381.4655268388,1821263.7337302491,"915-04048-1473","1473","04048","CA0190014","INDUSTRY","N"
17069514,"2015-04-06 10:45:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","9400 LAS TUNAS DR, TEMPLE CITY, CA 91780","9400 LAS TUNAS DR","TEMPLE CITY","91780",6541741.1205861866,1860940.6916138707,"915-04222-0521","0521","04222","CA0190005","TEMPLE","N"
17068166,"2015-04-05 16:17:30","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","2200 GNU CIR, ROWLAND HEIGHTS, CA","2200 GNU CIR","ROWLAND HEIGHTS",,6587699.088462241,1815181.3940269914,"015-02430-2930","2930","02430","CA0190020","WALNUT","N"
17068020,"2015-04-05 09:30:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","10000 VAN NESS AVE, LOS ANGELES, CA 90047","10000 VAN NESS AVE","LOS ANGELES","90047",6465365.9199894834,1802321.6633863468,"915-02971-0373","0373","02971","CA0190003","SOUTH LOS ANGELES","N"
17067921,"2015-04-05 02:00:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","6300 CHARLOTTE AVE, SAN GABRIEL, CA 91775","6300 CHARLOTTE AVE","SAN GABRIEL","91775",6534773.3729598187,1864230.4055181949,"915-04142-0587","0587","04142","CA0190005","TEMPLE","N"
17068516,"2015-04-04 23:30:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","10100 OLIVE AVE, TEMPLE CITY, CA 91780","10100 OLIVE AVE","TEMPLE CITY","91780",6547171.3495924845,1858594.8293678027,"915-04171-0523","0523","04171","CA0190005","TEMPLE","N"
17068419,"2015-04-04 20:00:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","1300 S GUNLOCK AVE, COMPTON, CA 90220","1300 S GUNLOCK AVE","COMPTON","90220",6488957.58521936,1780063.8747888452,"915-04280-2833","2833","04280","CA0190042","COMPTON","N"
17067672,"2015-04-04 15:52:30","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","800 4TH ST, BASSETT, CA 91746","800 4TH ST","BASSETT","91746",6562620.895701332,1833562.430975795,"915-03938-1461","1461","03938","CA0190014","INDUSTRY","N"
17068122,"2015-04-04 05:30:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","44500 15TH ST E, LANCASTER, CA","44500 15TH ST E","LANCASTER",,6530520.3526401632,2074322.6909086141,"915-05876-1135","1135","05876","CA0190024","LANCASTER","N"
17067388,"2015-04-04 04:15:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","2500 ADELIA AVE, SOUTH EL MONTE, CA 91733","2500 ADELIA AVE","SOUTH EL MONTE","91733",6544052.5209638309,1843649.1975767252,"915-04117-0560","0560","04117","CA0190005","TEMPLE","N"
17066544,"2015-04-03 13:20:30","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","3100 THURIN AVE, ALTADENA, CA 91001","3100 THURIN AVE","ALTADENA","91001",6514329.9938556962,1894799.1648026234,"915-00716-0771","0771","00716","CA0190007","ALTADENA","N"
17066972,"2015-04-03 00:30:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","9000 HUNTINGTON DR, SAN GABRIEL, CA 91775","9000 HUNTINGTON DR","SAN GABRIEL","91775",6540258.4815893201,1869710.301246427,"915-04095-0588","0588","04095","CA0190005","TEMPLE","N"
17067178,"2015-04-02 12:00:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","600 W SCHOOL ST, COMPTON, CA 90220","600 W SCHOOL ST","COMPTON","90220",6490158.9139691964,1785124.2000184357,"915-04179-2814","2814","04179","CA0190042","COMPTON","N"
17065382,"2015-04-01 12:52:30","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","38800 YUCCA TREE ST, PALMDALE, CA","38800 YUCCA TREE ST","PALMDALE",,6515719.4072862091,2036296.953146419,"915-04602-2632","2632","04602","CA01900W9","PALMDALE","N"
17063596,"2015-04-01 00:55:14","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","21900 S MONETA AVE, CARSON, CA 90745","21900 S MONETA AVE","CARSON","90745",6475725.10491654,1760301.9157945146,"915-03387-1617","1617","03387","CA0190016","CARSON","N"
